"","Year_Birth","Education","Marital_Status","Income","Kidhome","Teenhome","Recency","MntWines","MntFruits","MntMeatProducts","MntFishProducts","MntSweetProducts","MntGoldProds","NumDealsPurchases","NumWebPurchases","NumCatalogPurchases","NumStorePurchases","NumWebVisitsMonth","AcceptedCmp3","AcceptedCmp4","AcceptedCmp5","AcceptedCmp1","AcceptedCmp2","Complain","AcceptedLastCmp","Generation","AcceptedPrv","TotalDays"
"1239",1989,"Graduation","Married",28691,1,0,56,5,4,13,8,0,4,1,1,0,3,8,"0","0","0","0","0","0","0","Millenials",0,361
"1240",1952,"Graduation","Single",44213,1,1,48,95,11,35,0,4,7,4,2,1,5,6,"0","0","0","0","0","0","0","Baby Boomer Generation",0,213
"1241",1984,"Basic","Single",25707,1,0,18,1,6,2,3,6,3,1,1,0,3,7,"0","0","0","0","0","0","0","Millenials",0,163
"1242",1967,"PhD","Married",59062,2,1,74,46,1,12,3,0,9,2,2,0,3,4,"0","0","0","0","0","0","0","Generation X",0,270
"1243",1962,"Graduation","Single",76624,0,1,68,411,106,147,54,115,66,1,5,10,7,1,"1","0","0","0","0","0","0","Baby Boomer Generation",1,37
"1244",1947,"Master","Together",66000,0,0,36,244,51,270,101,0,45,1,1,3,5,1,"0","0","0","0","0","0","0","Baby Boomer Generation",0,71
"1245",1978,"PhD","Together",27683,1,0,90,152,9,121,12,12,45,4,6,2,4,8,"0","0","0","0","0","0","0","Generation X",0,695
"1246",1971,"Graduation","Divorced",1730,0,0,65,1,1,3,1,1,1,15,0,0,0,20,"0","0","0","0","0","0","0","Generation X",0,43
"1247",1992,"Basic","Single",7500,1,0,63,10,17,18,8,26,40,4,3,2,2,9,"0","0","0","0","0","0","0","Millenials",0,574
"1248",1968,"Graduation","Together",40521,1,1,82,12,0,5,0,0,4,1,0,1,2,5,"0","0","0","0","0","0","0","Generation X",0,451
"1249",1973,"PhD","Together",20427,1,0,63,5,0,4,0,0,1,1,1,0,2,8,"0","0","0","0","0","0","0","Generation X",0,98
"1250",1975,"Graduation","Married",65106,0,1,55,790,19,133,12,0,19,3,8,3,13,6,"0","1","0","0","0","0","0","Generation X",1,37
"1251",1965,"PhD","Married",69969,0,0,64,882,29,514,38,29,44,1,4,2,6,3,"0","0","1","1","0","0","1","Generation X",2,307
"1252",1952,"Graduation","Married",67433,0,2,51,615,28,259,12,48,30,4,6,5,13,4,"0","1","0","0","0","0","0","Baby Boomer Generation",1,349
"1253",1967,"PhD","Married",77766,0,1,97,1004,59,265,115,59,27,2,11,10,11,6,"1","0","0","0","0","0","1","Generation X",1,493
"1254",1972,"Graduation","Married",74716,0,1,92,133,27,421,13,195,71,2,7,3,5,4,"0","0","0","0","0","0","0","Generation X",0,291
"1255",1963,"Graduation","Divorced",68118,0,1,51,595,23,123,10,23,154,2,8,9,4,6,"0","0","0","0","0","0","0","Baby Boomer Generation",0,255
"1256",1970,"PhD","Married",55158,1,1,72,293,0,87,4,11,23,4,7,2,5,7,"0","0","0","0","0","0","1","Generation X",0,700
"1257",1955,"2n Cycle","Married",62972,0,1,39,313,15,47,20,0,192,2,7,4,3,6,"0","0","0","0","0","0","1","Baby Boomer Generation",0,696
"1258",1975,"Graduation","Married",74190,0,1,49,151,81,86,168,91,64,2,4,2,11,2,"0","0","0","0","0","0","0","Generation X",0,49
"1259",1976,"Graduation","Married",39356,1,1,21,15,0,2,0,0,6,1,1,0,2,6,"1","0","0","0","0","0","0","Generation X",1,103
"1260",1969,"Graduation","Together",76653,0,0,91,736,63,946,219,189,126,1,4,7,11,2,"0","0","1","1","0","0","0","Generation X",2,318
"1261",1973,"PhD","Divorced",35860,1,1,37,15,0,8,4,2,20,2,1,1,2,5,"1","0","0","0","0","0","0","Generation X",1,42
"1262",1983,"PhD","Divorced",90687,0,0,98,982,17,672,23,34,51,1,6,2,8,2,"0","0","1","0","0","0","1","Millenials",1,404
"1263",1982,"Master","Together",73450,0,0,85,1142,51,415,90,69,37,1,7,8,11,3,"1","0","0","1","0","0","0","Millenials",2,207
"1264",1960,"Graduation","Married",31454,1,1,40,28,0,11,0,0,9,3,2,0,3,8,"0","0","0","0","0","0","0","Baby Boomer Generation",0,359
"1265",1952,"Graduation","Single",47139,1,1,2,46,0,12,0,2,23,2,2,1,2,7,"0","0","0","0","0","0","1","Baby Boomer Generation",0,116
"1266",1975,"Graduation","Divorced",83829,0,0,78,897,161,430,186,161,27,0,4,7,6,1,"1","0","1","1","0","0","1","Generation X",3,265
"1267",1963,"PhD","Married",53378,1,1,41,489,6,152,8,6,132,10,9,4,6,8,"0","0","0","0","0","0","1","Baby Boomer Generation",0,644
"1268",1970,"Graduation","Together",19656,1,0,94,25,4,9,6,8,32,3,2,1,3,7,"0","0","0","0","0","0","0","Generation X",0,507
"1269",1948,"PhD","Married",45579,0,1,10,145,1,33,2,1,1,1,4,1,4,6,"0","0","0","0","0","0","0","Baby Boomer Generation",0,314
"1270",1958,"2n Cycle","Single",85485,0,0,73,630,26,611,44,18,54,1,6,6,6,2,"0","0","0","0","0","0","0","Baby Boomer Generation",0,9
"1271",1944,"Graduation","Married",55956,0,0,22,760,38,104,50,9,38,2,7,3,4,4,"0","1","0","0","0","0","0","Silent Generation",1,84
"1272",1963,"Master","Single",64191,0,1,30,420,15,186,151,38,15,3,5,3,13,3,"0","0","0","0","0","0","0","Baby Boomer Generation",0,524
"1273",1972,"Graduation","Single",38808,1,0,21,125,17,52,3,19,30,4,5,1,4,8,"1","0","0","0","0","0","1","Generation X",1,673
"1274",1966,"Master","Married",57183,1,1,51,464,5,64,7,0,70,8,9,1,7,8,"0","0","0","0","0","0","0","Generation X",0,468
"1275",1968,"Master","Divorced",23748,1,0,97,6,6,29,12,15,8,3,2,1,3,8,"0","0","0","0","0","0","0","Generation X",0,586
"1276",1971,"Graduation","Married",66303,0,1,56,1090,12,96,16,12,60,4,3,4,11,8,"0","1","0","0","0","0","0","Generation X",1,489
"1277",1975,"Master","Married",37368,1,0,4,3,2,11,2,2,10,1,1,0,2,6,"1","0","0","0","0","0","0","Generation X",1,196
"1278",1964,"Graduation","Married",40800,1,2,77,24,0,27,8,30,10,2,3,0,3,7,"0","0","0","0","0","1","0","Baby Boomer Generation",0,545
"1279",1978,"Graduation","Divorced",71847,0,0,95,737,21,106,55,63,210,0,6,7,9,3,"0","0","0","1","0","0","0","Generation X",1,647
"1280",1975,"Graduation","Married",46149,0,1,36,254,6,71,4,0,27,5,5,1,7,5,"0","0","0","0","0","0","0","Generation X",0,213
"1281",1983,"Graduation","Together",78687,0,0,13,817,185,687,145,55,241,1,4,6,8,2,"0","0","1","0","0","0","1","Millenials",1,690
"1282",1971,"2n Cycle","Divorced",49118,0,0,90,620,54,239,99,98,119,2,9,7,10,7,"0","1","0","0","1","0","1","Generation X",2,681
"1283",1957,"PhD","Married",37633,1,1,49,13,4,20,0,0,1,2,1,0,3,9,"0","0","0","0","0","0","0","Baby Boomer Generation",0,648
"1284",1951,"Master","Together",39767,0,0,18,113,61,204,34,26,47,2,7,1,7,8,"0","0","0","0","0","0","0","Baby Boomer Generation",0,344
"1285",1951,"Basic","Married",26997,0,0,89,7,23,78,133,49,144,2,4,2,5,7,"0","0","0","0","0","0","0","Baby Boomer Generation",0,602
"1286",1970,"Graduation","Divorced",33986,1,0,43,16,2,18,2,1,5,1,1,0,3,7,"0","0","0","0","0","0","0","Generation X",0,473
"1287",1972,"PhD","Married",57091,0,1,82,462,0,24,6,0,4,2,9,2,5,7,"0","1","0","0","0","0","1","Generation X",1,584
"1288",1969,"2n Cycle","Married",46831,1,1,84,22,2,10,6,4,34,2,1,2,2,4,"0","0","0","0","0","0","0","Generation X",0,387
"1289",1972,"Master","Married",83151,0,0,80,968,147,842,137,42,210,1,5,7,10,2,"1","0","1","1","0","0","1","Generation X",3,505
"1290",1971,"Graduation","Married",52531,0,0,68,283,112,151,51,72,125,2,7,2,10,6,"0","0","0","0","0","0","0","Generation X",0,547
"1291",1956,"Graduation","Married",15759,0,0,12,1,2,5,6,0,3,1,1,0,2,7,"0","0","0","0","0","0","0","Baby Boomer Generation",0,298
"1292",1971,"Graduation","Single",22804,1,0,75,14,1,7,2,1,1,1,2,0,2,9,"0","0","0","0","0","0","0","Generation X",0,334
"1293",1973,"2n Cycle","Married",43050,1,0,10,30,5,24,6,3,8,2,2,0,4,5,"0","0","0","0","0","0","0","Generation X",0,104
"1294",1977,"PhD","Single",42997,1,1,91,4,0,5,0,1,5,1,1,0,2,7,"0","0","0","0","0","0","0","Generation X",0,205
"1295",1963,"PhD","Single",48918,1,1,21,52,0,9,0,0,1,2,1,0,4,4,"0","0","0","0","0","0","0","Baby Boomer Generation",0,79
"1296",1954,"Master","Together",60033,0,1,28,62,1,57,19,11,48,2,2,1,5,2,"0","0","0","0","0","0","0","Baby Boomer Generation",0,93
"1297",1978,"PhD","Together",34043,1,0,97,20,2,14,3,0,10,1,2,0,2,9,"0","0","0","0","0","0","0","Generation X",0,248
"1298",1966,"Graduation","Together",57811,0,1,49,545,7,114,37,21,78,5,7,2,11,5,"0","1","0","0","0","0","0","Generation X",1,371
"1299",1946,"Graduation","Married",78569,0,0,14,558,79,622,207,175,95,1,4,6,4,1,"0","0","1","0","0","0","1","Baby Boomer Generation",1,131
"1300",1978,"Graduation","Single",7500,1,1,5,6,5,4,13,4,25,4,2,1,3,6,"0","0","0","0","0","0","0","Generation X",0,550
"1301",1971,"Master","Together",157733,1,0,37,39,1,9,2,0,8,0,1,0,1,1,"0","0","0","0","0","0","0","Generation X",0,391
"1302",1953,"Graduation","Together",94384,0,0,62,1111,24,790,160,45,172,0,5,8,5,2,"0","1","1","1","0","0","1","Baby Boomer Generation",3,483
"1303",1985,"2n Cycle","Married",23148,0,0,83,4,6,8,6,3,10,1,2,0,3,7,"0","0","0","0","0","0","0","Millenials",0,132
"1304",1970,"Graduation","Divorced",44267,1,1,48,183,5,65,3,5,49,5,5,2,4,9,"0","0","0","0","0","0","0","Generation X",0,490
"1305",1979,"Graduation","Married",71626,0,0,94,546,72,376,94,145,72,1,5,5,8,3,"0","1","0","0","0","0","0","Generation X",1,606
"1306",1966,"Graduation","Together",60894,0,1,61,606,7,155,10,0,54,5,10,3,8,7,"0","0","0","0","0","0","0","Generation X",0,367
"1307",1976,"Graduation","Together",50200,1,1,70,266,6,51,8,6,64,6,7,1,5,8,"0","0","0","0","0","0","0","Generation X",0,453
"1308",1965,"PhD","Married",81051,0,0,43,1142,29,249,38,29,14,1,5,5,12,2,"0","1","1","0","0","0","0","Generation X",2,38
"1309",1982,"Graduation","Married",65169,0,0,23,1074,0,69,0,0,46,1,10,4,13,6,"1","0","1","1","1","0","1","Millenials",4,167
"1310",1972,"Graduation","Together",59868,0,1,37,771,51,154,54,10,154,7,11,2,12,6,"0","0","0","0","0","0","0","Generation X",0,343
"1311",1960,"PhD","Married",65695,0,1,50,371,32,189,0,58,6,2,5,4,10,4,"0","0","0","0","0","0","0","Baby Boomer Generation",0,150
"1312",1956,"Master","Single",64857,0,0,78,556,14,717,210,0,43,1,7,5,10,4,"0","0","0","0","0","0","0","Baby Boomer Generation",0,584
"1313",1965,"Master","Together",45143,0,1,74,202,5,74,11,5,14,3,6,1,5,7,"0","0","0","0","0","0","0","Generation X",0,308
"1314",1955,"2n Cycle","Together",74805,0,1,14,209,162,209,41,162,37,5,4,7,10,2,"0","0","0","0","0","0","0","Baby Boomer Generation",0,236
"1315",1989,"2n Cycle","Married",59060,1,0,77,35,40,111,36,40,12,3,3,1,7,4,"0","0","0","0","0","0","0","Millenials",0,170
"1316",1962,"PhD","Single",27238,1,1,39,37,0,17,0,0,3,3,3,0,3,9,"0","0","0","0","0","0","0","Baby Boomer Generation",0,436
"1317",1965,"Graduation","Together",47009,0,1,89,171,45,73,59,10,90,4,3,2,8,4,"0","0","0","0","0","0","0","Generation X",0,272
"1318",1973,"2n Cycle","Married",46094,1,1,62,12,2,20,3,2,5,1,1,0,3,7,"0","0","0","0","0","0","0","Generation X",0,20
"1319",1972,"Graduation","Married",40321,1,1,59,44,4,21,6,0,27,2,3,0,3,7,"0","0","0","0","0","0","0","Generation X",0,336
"1320",1984,"Graduation","Together",37235,1,0,68,20,2,9,4,6,20,1,1,1,2,4,"0","0","0","0","0","0","0","Millenials",0,149
"1321",1960,"Master","Married",81843,0,0,13,779,86,537,34,69,138,1,5,9,12,3,"0","0","0","0","0","0","0","Baby Boomer Generation",0,434
"1322",1958,"Master","Together",46692,0,1,37,170,6,97,24,12,88,3,6,1,5,6,"0","0","0","0","0","0","0","Baby Boomer Generation",0,389
"1323",1968,"Graduation","Together",77382,0,1,36,491,48,231,112,105,134,2,5,7,12,1,"0","0","1","0","0","0","0","Generation X",1,174
"1324",1977,"Graduation","Single",37774,2,0,28,173,8,107,7,2,176,4,7,2,3,9,"1","0","0","0","0","1","1","Generation X",1,665
"1325",1974,"Basic","Married",18393,1,0,2,7,10,13,16,0,4,2,3,0,3,8,"0","0","0","0","0","0","0","Generation X",0,93
"1326",1962,"Master","Married",72828,0,1,17,1205,0,235,19,14,205,6,6,3,13,7,"0","0","0","0","0","0","0","Baby Boomer Generation",0,501
"1327",1982,"Graduation","Married",24711,0,0,86,10,7,25,6,3,7,1,3,0,3,7,"0","0","0","0","0","0","0","Millenials",0,73
"1328",1975,"PhD","Married",45503,1,0,54,97,4,44,6,1,18,1,3,1,4,5,"0","0","0","0","0","0","0","Generation X",0,278
"1329",1982,"Master","Single",6560,0,0,2,67,11,26,4,3,262,0,1,0,1,17,"0","0","0","0","0","0","0","Millenials",0,200
"1330",1945,"PhD","Together",71604,0,0,3,345,53,528,98,75,97,1,8,3,5,4,"1","0","0","0","0","0","1","Silent Generation",1,225
"1331",1979,"Graduation","Married",27244,1,0,84,6,5,17,3,24,46,2,2,2,2,7,"0","0","0","0","0","0","0","Generation X",0,115
"1332",1969,"Graduation","Married",48752,1,1,8,73,57,100,71,15,0,5,6,1,5,9,"0","0","0","0","0","0","1","Generation X",0,565
"1333",1962,"Graduation","Married",71434,0,1,4,711,36,217,172,96,168,3,7,4,7,4,"0","1","0","1","0","0","0","Baby Boomer Generation",2,285
"1334",1948,"Graduation","Single",90842,0,0,57,774,70,118,182,187,93,1,4,9,13,1,"0","0","0","0","0","0","0","Baby Boomer Generation",0,336
"1335",1978,"Master","Married",88097,1,0,24,163,0,480,0,126,75,1,6,5,8,9,"0","1","1","1","0","0","1","Generation X",3,681
"1336",1975,"Graduation","Married",51948,0,1,51,82,33,54,71,30,41,2,5,2,4,5,"0","0","0","0","0","0","0","Generation X",0,286
"1337",1982,"Graduation","Together",71853,0,0,29,358,108,413,141,97,32,1,2,8,6,1,"0","0","0","0","0","0","0","Millenials",0,418
"1338",1983,"Master","Married",35876,0,0,13,66,2,40,4,3,14,1,3,1,3,6,"0","0","0","0","0","0","0","Millenials",0,71
"1339",1952,"Graduation","Widow",40049,0,1,23,13,6,7,0,3,3,1,1,0,3,6,"0","0","0","0","0","0","0","Baby Boomer Generation",0,257
"1340",1982,"Graduation","Single",39660,1,0,36,139,13,78,20,13,36,3,7,1,3,9,"0","0","0","0","0","0","1","Millenials",0,691
"1341",1962,"Graduation","Together",50127,0,1,88,274,0,21,4,6,15,1,5,1,6,6,"0","1","0","0","0","0","0","Baby Boomer Generation",1,32
"1342",1977,"Master","Married",43263,0,1,2,262,6,61,0,10,102,3,5,2,6,5,"0","0","0","0","0","0","0","Generation X",0,586
"1343",1949,"Master","Married",62845,1,1,3,1099,0,45,0,0,34,11,3,4,10,8,"0","1","0","0","0","0","1","Baby Boomer Generation",1,637
"1344",1990,"Graduation","Married",18929,0,0,15,32,0,8,23,4,18,1,1,0,4,6,"0","0","0","0","0","0","0","Millenials",0,499
"1345",1982,"Basic","Single",24367,1,0,58,2,4,2,0,11,5,1,1,0,2,9,"0","0","0","0","0","0","0","Millenials",0,467
"1346",1975,"Graduation","Single",33249,1,0,11,6,10,21,19,14,42,2,2,1,3,6,"0","0","0","0","0","0","0","Generation X",0,495
"1347",1959,"2n Cycle","Married",26887,0,1,27,6,7,4,3,4,6,1,1,0,3,6,"0","0","0","0","0","0","0","Baby Boomer Generation",0,505
"1348",1983,"PhD","Married",50150,0,0,32,135,46,92,65,61,11,2,5,2,7,5,"0","0","0","0","0","0","0","Millenials",0,375
"1349",1976,"Graduation","Together",62061,0,1,12,641,7,84,0,30,38,3,10,4,7,6,"0","1","0","0","0","0","0","Generation X",1,303
"1350",1962,"PhD","Divorced",85696,0,0,88,714,76,395,116,0,12,1,4,6,9,1,"0","0","0","0","0","0","1","Baby Boomer Generation",0,423
"1351",1956,"PhD","Together",76542,0,0,91,794,73,573,0,29,14,1,4,8,10,2,"0","0","0","0","0","0","0","Baby Boomer Generation",0,457
"1352",1993,"Graduation","Single",70515,0,0,12,420,0,452,182,64,140,1,6,6,4,2,"0","0","0","0","0","0","1","Millenials",0,252
"1353",1987,"Graduation","Together",18227,1,0,21,1,2,7,4,3,11,1,0,1,2,8,"0","0","0","0","0","0","0","Millenials",0,599
"1354",1965,"Graduation","Married",69139,0,1,23,86,12,75,33,15,6,1,4,1,5,4,"0","0","0","0","0","0","0","Generation X",0,154
"1355",1982,"Graduation","Married",69109,0,0,10,823,25,459,124,29,95,1,6,6,7,4,"0","0","1","0","0","0","1","Millenials",1,598
"1356",1962,"Graduation","Single",69627,0,1,35,231,161,215,171,30,53,2,8,2,11,5,"0","0","0","0","0","0","0","Baby Boomer Generation",0,470
"1357",1978,"Graduation","Married",38136,1,0,69,8,15,27,0,20,33,2,3,1,2,8,"1","0","0","0","0","0","0","Generation X",1,434
"1358",1946,"PhD","Single",62159,0,0,68,182,17,259,77,70,29,1,6,2,10,4,"0","0","0","0","0","0","0","Baby Boomer Generation",0,63
"1359",1963,"Graduation","Single",80695,0,0,85,557,129,984,193,37,18,1,5,8,5,2,"0","0","0","0","0","0","0","Baby Boomer Generation",0,183
"1360",1971,"Master","Single",33316,1,1,34,79,1,31,4,4,12,3,2,1,4,6,"0","0","0","0","0","0","0","Generation X",0,269
"1361",1968,"Graduation","Together",58554,1,1,55,368,24,68,38,0,88,6,8,2,6,7,"0","0","0","0","0","0","0","Generation X",0,642
"1362",1992,"Basic","Married",17256,1,0,10,6,4,14,8,8,22,2,2,1,2,8,"1","0","0","0","0","0","0","Millenials",1,219
"1363",1974,"Graduation","Divorced",53034,1,1,30,160,15,196,15,11,50,8,6,1,7,8,"0","0","0","0","0","0","0","Generation X",0,396
"1364",1950,"2n Cycle","Together",52203,0,0,36,488,21,238,56,108,28,1,8,7,11,6,"0","0","0","0","0","0","0","Baby Boomer Generation",0,699
"1365",1977,"2n Cycle","Divorced",59601,0,1,14,691,7,69,0,7,23,4,2,2,7,8,"0","1","0","0","0","0","0","Generation X",1,340
"1366",1958,"Master","Single",75154,0,1,79,543,10,205,160,143,82,1,6,3,6,3,"0","0","0","0","0","0","1","Baby Boomer Generation",0,664
"1367",1976,"Graduation","Single",47025,0,1,52,254,7,108,20,0,26,3,6,3,5,6,"0","0","0","0","0","0","0","Generation X",0,235
"1368",1973,"Graduation","Married",37971,1,0,97,5,4,10,2,2,7,1,1,0,3,8,"0","0","0","0","0","0","0","Generation X",0,217
"1369",1968,"Master","Divorced",41335,1,0,24,112,19,21,16,14,5,3,4,1,4,7,"0","0","0","0","0","0","0","Generation X",0,186
"1370",1958,"Graduation","Married",67267,0,1,0,134,11,59,15,2,30,1,3,2,5,2,"0","0","0","0","0","0","0","Baby Boomer Generation",0,48
"1371",1975,"Graduation","Single",57338,0,1,96,143,6,52,11,8,17,2,4,1,5,5,"0","0","0","0","0","0","0","Generation X",0,62
"1372",1960,"2n Cycle","Together",50523,1,1,89,51,4,24,4,7,1,2,2,0,4,6,"0","0","0","0","0","0","0","Baby Boomer Generation",0,187
"1373",1965,"Master","Single",35791,2,1,94,27,0,5,0,0,3,2,1,0,3,8,"0","0","0","0","0","0","0","Generation X",0,420
"1374",1960,"PhD","Divorced",50611,0,1,98,459,0,24,6,0,4,6,4,5,7,6,"0","1","0","0","0","0","0","Baby Boomer Generation",1,634
"1375",1969,"PhD","Married",56242,0,1,72,689,8,167,11,8,88,5,8,4,11,6,"0","0","0","0","0","0","0","Generation X",0,484
"1376",1960,"Graduation","Single",48904,0,1,1,283,10,38,0,13,27,4,7,2,4,8,"0","0","0","0","0","0","0","Baby Boomer Generation",0,575
"1377",1975,"Graduation","Single",56243,1,2,26,347,0,35,4,3,7,6,4,2,8,5,"0","0","0","0","0","0","0","Generation X",0,182
"1378",1985,"Graduation","Married",21355,1,0,5,5,13,14,0,5,31,2,2,1,2,6,"1","0","0","0","0","0","1","Millenials",1,314
"1379",1971,"Master","Together",57420,0,1,22,280,0,18,0,0,24,3,5,1,6,7,"0","1","0","0","0","0","0","Generation X",1,370
"1380",1970,"Master","Together",NA,0,1,39,187,5,65,26,20,14,2,4,2,6,5,"0","0","0","0","0","0","0","Generation X",0,455
"1381",1955,"Master","Divorced",46390,0,1,56,95,14,64,2,9,38,1,4,2,3,7,"0","0","0","0","0","0","0","Baby Boomer Generation",0,56
"1382",1956,"2n Cycle","Together",54342,1,1,74,84,10,34,11,10,28,4,3,1,4,6,"0","0","0","0","0","0","0","Baby Boomer Generation",0,362
"1383",1958,"Graduation","Together",NA,1,1,87,19,4,12,2,2,6,1,1,0,3,5,"0","0","0","0","0","0","0","Baby Boomer Generation",0,665
"1384",1964,"2n Cycle","Single",NA,1,1,49,5,1,9,2,0,4,1,1,0,2,7,"0","0","0","0","0","0","0","Baby Boomer Generation",0,169
"1385",1973,"Graduation","Married",20895,1,0,24,18,3,17,3,0,4,1,2,0,3,9,"0","0","0","0","0","0","0","Generation X",0,632
"1386",1948,"Graduation","Married",92344,0,0,9,992,24,694,51,19,119,0,5,10,5,1,"1","0","1","0","0","0","0","Baby Boomer Generation",2,166
"1387",1972,"PhD","Together",NA,1,0,17,25,1,13,0,0,3,1,1,0,3,7,"0","0","0","0","0","0","0","Generation X",0,120
"1388",1976,"2n Cycle","Together",26907,1,1,10,9,1,7,0,3,2,2,1,0,3,7,"0","0","0","0","0","0","0","Generation X",0,314
"1389",1980,"Graduation","Together",44964,1,1,35,19,1,17,2,0,2,1,1,0,3,8,"0","0","0","0","0","0","0","Generation X",0,561
"1390",1979,"Graduation","Together",75507,0,0,56,709,93,374,104,80,80,1,8,6,6,3,"0","0","0","0","0","0","0","Generation X",0,59
"1391",1972,"Master","Married",53761,1,1,7,158,0,76,13,7,71,6,4,4,3,5,"0","0","0","0","0","0","0","Generation X",0,262
"1392",1973,"Graduation","Together",22682,1,0,51,10,14,29,4,2,36,3,2,1,4,4,"0","0","0","0","0","0","0","Generation X",0,270
"1393",1972,"PhD","Together",38887,1,0,17,25,1,13,0,0,3,1,1,0,3,7,"0","0","0","0","0","0","0","Generation X",0,120
"1394",1975,"2n Cycle","Single",41658,1,1,30,8,4,12,15,4,29,2,1,1,2,4,"0","0","0","0","0","0","0","Generation X",0,598
"1395",1972,"PhD","Married",29791,1,0,21,14,0,6,0,0,0,2,2,0,3,5,"0","0","0","0","0","0","0","Generation X",0,46
"1396",1956,"Master","Married",63915,0,2,2,622,7,115,30,0,15,2,6,3,12,5,"0","0","0","0","0","0","0","Baby Boomer Generation",0,335
"1397",1974,"Graduation","Divorced",39996,1,1,85,11,0,3,0,0,1,1,1,0,2,6,"0","0","0","0","0","0","0","Generation X",0,39
"1398",1972,"Graduation","Divorced",26759,1,0,65,25,3,16,8,5,2,2,2,1,3,6,"0","0","0","0","0","0","0","Generation X",0,143
"1399",1968,"Master","Divorced",63841,0,1,64,635,15,100,20,7,131,1,9,3,9,6,"0","0","0","0","0","0","0","Generation X",0,435
"1400",1969,"PhD","Married",51039,1,1,11,100,64,79,65,0,109,2,6,2,4,7,"0","0","0","0","0","0","0","Generation X",0,567
"1401",1961,"Graduation","Married",60544,1,1,92,201,2,43,3,5,35,4,5,1,5,6,"0","0","0","0","0","0","0","Baby Boomer Generation",0,674
"1402",1972,"Graduation","Married",65685,0,1,54,642,14,49,0,7,57,1,9,2,9,5,"0","0","0","0","0","0","0","Generation X",0,93
"1403",1953,"Graduation","Married",37716,0,1,4,97,1,41,6,2,41,2,4,1,3,7,"0","0","0","0","0","0","0","Baby Boomer Generation",0,70
"1404",1957,"Graduation","Single",36864,0,1,53,204,5,39,17,0,89,3,5,2,4,8,"0","0","0","0","0","0","1","Baby Boomer Generation",0,686
"1405",1970,"Master","Married",44511,1,0,39,513,7,133,46,14,14,6,8,4,8,8,"0","0","0","0","0","0","0","Generation X",0,626
"1406",1967,"PhD","Married",36947,1,1,49,88,3,21,4,1,29,4,3,0,4,9,"0","0","0","0","0","0","0","Generation X",0,692
"1407",1951,"Master","Together",47352,0,1,70,172,12,112,8,0,15,4,6,1,5,7,"0","0","0","0","0","0","0","Baby Boomer Generation",0,445
"1408",1953,"Master","Married",67087,0,1,40,329,35,222,130,35,43,2,7,5,8,4,"0","0","0","0","0","0","0","Baby Boomer Generation",0,195
"1409",1950,"Graduation","Married",57045,0,1,40,296,13,104,11,13,17,3,4,2,9,3,"0","0","0","0","0","0","0","Baby Boomer Generation",0,660
"1410",1953,"PhD","Divorced",36957,1,1,43,100,2,16,2,1,31,4,3,2,2,9,"0","0","0","0","0","0","1","Baby Boomer Generation",0,662
"1411",1977,"PhD","Married",69389,0,1,17,422,7,238,69,46,15,1,7,2,12,4,"0","0","0","0","0","0","0","Generation X",0,640
